Time,Length
40.973381924,1514
40.97611501,1514
40.97616379,1514
40.976182386,1514
41.031680398,1514
41.032730841,1514
41.032764859,1514
41.032781899,1514
41.04304307,1514
41.043093142,1514
41.046280794,1514
41.048628609,1514
41.062921439,1514
41.062956895,1514
41.066968366,1514
41.067019598,1514
41.067034913,1514
41.067048742,1514
41.067058291,1514
41.067064596,1514
41.067076099,1514
41.070457459,1514
41.070501705,1514
41.070509152,1514
41.07051386,1514
41.070518511,1514
41.070523352,1514
41.075845727,1514
41.075881406,1514
41.075888039,1514
41.075892676,1514
41.075897266,1514
41.075906971,1514
41.0759161,1514
41.080356413,1514
41.080423197,1514
41.080440425,1514
41.093371066,1514
41.093426643,1514
41.09879819,1514
41.098853785,1514
41.101377274,1514
41.101432214,1514
41.101448585,1514
41.15808829,1514
41.158143036,1514
41.158160066,1514
41.158173046,1514
41.168999905,1514
41.169030473,1514
41.174167071,1514
41.174203309,1514
41.250961671,1514
41.251012741,1514
41.251030333,1514
41.251041708,1514
41.251052825,1514
41.251065651,1514
41.25108241,1514
41.251094858,1514
41.251106922,1514
41.251118228,1514
41.251129795,1514
41.251141137,1514
41.251153394,1514
41.25181282,1514
41.251845106,1514
41.254304699,1514
41.25435506,1514
41.254370877,1514
41.254388325,1514
41.254405661,1514
41.254416297,1514
41.2544261,1514
41.259211307,1514
41.259250719,1514
41.259264774,1514
41.259278463,1514
41.259290015,1514
41.259296322,1514
41.259302104,1514
41.259307681,1514
41.260504421,1514
41.26053298,1514
41.260539912,1514
41.283263642,1514
41.284393808,1514
41.284412341,1514
41.284419658,1514
41.29439294,1514
41.294428414,1514
41.299092514,1514
41.299127914,1514
41.381109915,1514
41.385875221,1514
41.385906636,1514
41.385916847,1514
41.385923959,1514
41.385931421,1514
41.38593874,1514
41.38594605,1514
41.3859572,1514
41.385964605,1514
41.385971907,1514
41.385979231,1514
41.385985969,1514
41.386806152,1514
41.386835152,1514
41.386847192,1514
41.390939529,1514
41.390994616,1514
41.391008438,1514
41.391017737,1514
41.391025638,1514
41.391036971,1514
41.39104505,1514
41.391052895,1514
41.394322968,1514
41.394362797,1514
41.394371336,1514
41.394376602,1514
41.394381864,1514
41.394387691,1514
41.39439322,1514
41.394404265,1514
41.394415145,1514
41.39442608,1514
41.410633088,1514
41.410685842,1514
41.410701161,1514
41.410715466,1514
41.419737808,1514
41.419801199,1514
41.512291329,1514
41.513928073,1514
41.51397481,1514
41.513989086,1514
41.514804816,1514
41.516000431,1514
41.516600317,1514
41.518094117,1514
41.521166895,1514
41.522317402,1514
41.522356957,1514
41.525565644,1514
41.530550165,1514
41.543067301,1514
41.543123824,1514
41.543135651,1514
41.543154439,1514
41.543174188,1514
41.543180916,1514
41.543195469,1514
41.5432018,1514
41.54321303,1514
41.543218807,1514
41.543223655,1514
41.543228193,1514
41.543233137,1514
41.543238321,1514
41.543243156,1514
41.543252975,1514
41.543257958,1514
41.543262324,1514
41.543271088,1514
41.543280181,1514
41.547515829,1514
41.547576943,1514
41.547589684,1514
41.547609588,1514
41.547626787,1514
41.547638272,1514
41.555570068,1514
41.55562696,1514
41.640531848,1514
41.640583942,1514
41.64061348,1514
41.640623838,1514
41.641375284,1514
41.642535769,1514
41.646563272,1514
41.64745577,1514
41.647511342,1514
41.648851932,1514
41.648882531,1514
41.648894483,1514
41.657088161,1514
41.657148118,1514
41.679413641,1514
41.679461391,1514
41.67947202,1514
41.679479326,1514
41.679498455,1514
41.679511739,1514
41.679520136,1514
41.679529531,1514
41.679535883,1514
41.679541697,1514
41.679547239,1514
41.679552736,1514
41.67955825,1514
41.679569094,1514
41.679579651,1514
41.685054039,1514
41.68511701,1514
41.685142404,1514
41.68515369,1514
41.685163718,1514
41.685172278,1514
41.685182446,1514
41.685191617,1514
41.685206086,1514
41.685223075,1514
41.685240155,1514
41.686074447,1514
41.686123306,1514
41.773590613,1514
41.773654576,1514
41.773679613,1514
41.773696698,1514
41.775859806,1514
41.775895554,1514
41.775910218,1514
41.780224031,1514
41.780262275,1514
41.780270539,1514
41.780276919,1514
41.780283198,1514
41.782132226,1514
41.785786595,1514
41.81104204,1514
41.811079287,1514
41.811090583,1514
41.811096967,1514
41.811103102,1514
41.81110918,1514
41.81439706,1514
41.814435512,1514
41.814442395,1514
41.81444574,1514
41.814448735,1514
41.8144518,1514
41.814454964,1514
41.814460025,1514
41.814463156,1514
41.814469743,1514
41.814476233,1514
41.814482641,1514
41.814488956,1514
41.819029755,1514
41.821953961,1514
41.821994211,1514
41.822003673,1514
41.822010211,1514
41.822016276,1514
41.822024364,1514
41.822031612,1514
41.822037826,1514
41.822043732,1514
41.898475427,1514
41.900430064,1514
41.900455761,1514
41.900467942,1514
41.902313697,1514
41.903931874,1514
41.903964639,1514
41.915408105,1514
41.915444659,1514
41.915454998,1514
41.915461332,1514
41.915469842,1514
41.915476628,1514
41.915485398,1514
41.94344779,1514
41.943499961,1514
41.943517151,1514
41.943533939,1514
41.943545039,1514
41.943554571,1514
41.949412089,1514
41.949461173,1514
41.9494804,1514
41.949490157,1514
41.949499232,1514
41.949508139,1514
41.949519942,1514
41.949528682,1514
41.949537309,1514
41.949548357,1514
41.949557125,1514
41.949566012,1514
41.94970365,1514
41.952217356,1514
41.952263856,1514
41.952280298,1514
41.952295226,1514
41.952306541,1514
41.952317206,1514
41.955287691,1514
41.955337392,1514
41.955354566,1514
41.955362811,1514
41.955371668,1514
42.025841408,1514
42.025877008,1514
42.027039098,1514
42.027074352,1514
42.030837285,1514
42.030874529,1514
42.030885629,1514
42.041548887,1514
42.041583998,1514
42.041593599,1514
42.043517744,1514
42.043564816,1514
42.043584082,1514
42.043590528,1514
42.068863209,1514
42.068911667,1514
42.069858245,1514
42.069888039,1514
42.069901193,1514
42.069912303,1514
42.075037258,1514
42.07825631,1514
42.078318168,1514
42.078339928,1514
42.078360456,1514
42.078379104,1514
42.07840123,1514
42.078414611,1514
42.078426909,1514
42.078438636,1514
42.078450223,1514
42.078462973,1514
42.080222293,1514
42.080328589,1514
42.080353431,1514
42.080376194,1514
42.080394436,1514
42.080407065,1514
42.080419349,1514
42.0804354,1514
42.08300564,1514
42.083067052,1514
42.083083926,1514
42.083103411,1514
42.083121002,1514
42.159091492,1514
42.159129092,1514
42.159142164,1514
42.159149098,1514
42.159156512,1514
42.159163227,1514
42.15916943,1514
42.171082337,1514
42.171125566,1514
42.173643277,1514
42.173686963,1514
42.173695089,1514
42.17370032,1514
42.173712002,1514
42.197173789,1514
42.197208206,1514
42.198133036,1514
42.198168808,1514
42.198186859,1514
42.198202544,1514
42.208097448,1514
42.208148779,1514
42.2090855,1514
42.209140252,1514
42.214010028,1514
42.214039826,1514
42.214048912,1514
42.214054691,1514
42.214059379,1514
42.214064218,1514
42.214068801,1514
42.214073676,1514
42.214078223,1514
42.214083499,1514
42.21409422,1514
42.214104283,1514
42.214116684,1514
42.214127681,1514
42.214139382,1514
42.214149628,1514
42.214159194,1514
42.214170303,1514
42.214180675,1514
42.21419223,1514
42.214202531,1514
42.214475383,1514
42.285433808,1514
42.285472848,1514
42.285489106,1514
42.285497983,1514
42.285507001,1514
42.285515564,1514
42.285524488,1514
42.298582697,1514
42.300344156,1514
42.300396681,1514
42.300411463,1514
42.300426402,1514
42.300438016,1514
42.300449211,1514
42.326101534,1514
42.326164134,1514
42.327570569,1514
42.327630914,1514
42.327649376,1514
42.327665579,1514
42.335802236,1514
42.335874478,1514
42.338586415,1514
42.340508862,1514
42.34137761,1514
42.345412041,1514
42.345433333,1514
42.345437239,1514
42.345440571,1514
42.345443831,1514
42.345446844,1514
42.34544975,1514
42.345452852,1514
42.345456009,1514
42.345461332,1514
42.345464559,1514
42.345467584,1514
42.345470687,1514
42.34547373,1514
42.349664954,1514
42.349690633,1514
42.349696007,1514
42.349701952,1514
42.349706247,1514
42.349710287,1514
42.34971451,1514
42.388044985,1514
42.411159095,1514
42.411201631,1514
42.411212429,1514
42.411224026,1514
42.4112331,1514
42.413944803,1514
42.413994688,1514
42.428299667,1514
42.428346368,1514
42.428360281,1514
42.428373314,1514
42.42909708,1514
42.430459468,1514
42.43052686,1514
42.452678339,1514
42.452701266,1514
42.452710692,1514
42.453363445,1514
42.455006202,1514
42.455035403,1514
42.455045346,1514
42.462153271,1514
42.462188729,1514
42.469116326,1514
42.469146107,1514
42.472261023,1514
42.473776828,1514
42.473826069,1514
42.473845527,1514
42.473866943,1514
42.473883729,1514
42.477731581,1514
42.477783614,1514
42.477798926,1514
42.477807442,1514
42.477815956,1514
42.477824441,1514
42.477833322,1514
42.477853428,1514
42.477870782,1514
42.477886659,1514
42.477902412,1514
42.477928385,1514
42.477950259,1514
42.477969186,1514
42.477995574,1514
42.478014046,1514
42.553187984,1514
42.553242034,1514
42.553267974,1514
42.553288943,1514
42.553306608,1514
42.553323598,1514
42.553338487,1514
42.553356373,1514
42.554413476,1514
42.555428276,1514
42.555472018,1514
42.557797466,1514
42.557841949,1514
42.557861409,1514
42.557880954,1514
42.557897051,1514
42.579677307,1514
42.579719362,1514
42.579737442,1514
42.581354096,1514
42.581406643,1514
42.581431164,1514
42.581450068,1514
42.588642749,1514
42.590468965,1514
42.595297993,1514
42.595354246,1514
42.604068553,1514
42.604129859,1514
42.604156561,1514
42.604181983,1514
42.604202531,1514
42.615325273,1514
42.615388015,1514
42.615404838,1514
42.615416597,1514
42.615424973,1514
42.615437803,1514
42.615446423,1514
42.61545463,1514
42.615464372,1514
42.615483545,1514
42.615505676,1514
42.615529455,1514
42.61555438,1514
42.615574299,1514
42.615593449,1514
42.615616492,1514
42.615634989,1514
42.681055442,1514
42.681100255,1514
42.681115312,1514
42.681124283,1514
42.685278402,1514
42.685304515,1514
42.685310735,1514
42.685315155,1514
42.685319353,1514
42.685325832,1514
42.685329959,1514
42.68533446,1514
42.685343733,1514
42.685352912,1514
42.685364443,1514
42.685372548,1514
42.685380897,1514
42.705722068,1514
42.705804033,1514
42.705826876,1514
42.708097807,1514
42.708144173,1514
42.708166634,1514
42.708184194,1514
42.722994757,1514
42.72304088,1514
42.723769693,1514
42.723805995,1514
42.733590931,1514
42.733656945,1514
42.733688111,1514
42.73370912,1514
42.733732347,1514
42.741357602,1514
42.741411419,1514
42.741434793,1514
42.743754834,1514
42.74378084,1514
42.743787752,1514
42.743793348,1514
42.743798818,1514
42.743804113,1514
42.743809283,1514
42.743814801,1514
42.743820617,1514
42.743826021,1514
42.743831333,1514
42.743836606,1514
42.743842233,1514
42.744399078,1514
42.744412809,1514
42.805839088,1514
42.806453716,1514
42.809041989,1514
42.809088657,1514
42.815148572,1514
42.815203351,1514
42.815218209,1514
42.815229776,1514
42.815247288,1514
42.815260659,1514
42.81527142,1514
42.815282526,1514
42.815297793,1514
42.815309877,1514
42.815321829,1514
42.815334486,1514
42.830702187,1514
42.830751096,1514
42.831505437,1514
42.831532424,1514
42.833534598,1514
42.833580888,1514
42.833598809,1514
42.833614824,1514
42.849141098,1514
42.849186178,1514
42.850194278,1514
42.850238543,1514
42.850259173,1514
42.859736382,1514
42.859792776,1514
42.859817663,1514
42.859841782,1514
42.859861955,1514
42.871700906,1514
42.871745874,1514
42.871760982,1514
42.871772583,1514
42.8739242,1514
42.873981003,1514
42.873994397,1514
42.874009174,1514
42.877834902,1514
42.877870257,1514
42.877880494,1514
42.877889104,1514
42.877899186,1514
42.877904278,1514
42.877908639,1514
42.877912952,1514
42.877917308,1514
42.877921499,1514
42.939933037,1514
42.942473184,1514
42.942519207,1514
42.942538418,1514
42.942551712,1514
42.94256349,1514
42.942573405,1514
42.942582687,1514
42.942591949,1514
42.942600889,1514
42.942610027,1514
42.942618556,1514
42.942627176,1514
42.942639087,1514
42.94264727,1514
42.943047224,1514
42.957024753,1514
42.957080616,1514
42.957098257,1514
42.957858163,1514
42.957891694,1514
42.9615135,1514
42.961568484,1514
42.961584348,1514
42.961597053,1514
42.97515105,1514
42.97521376,1514
42.976272221,1514
42.97632813,1514
42.976346638,1514
42.988761877,1514
42.988833177,1514
42.988858059,1514
42.988875259,1514
42.988893156,1514
42.997803829,1514
42.999882942,1514
42.999920286,1514
42.99993229,1514
43.001393722,1514
43.001412354,1514
43.001418983,1514
43.001424798,1514
43.008446168,1514
43.008485018,1514
43.008491414,1514
43.008494825,1514
43.008497954,1514
43.00850149,1514
43.00850495,1514
43.008509785,1514
43.008512999,1514
43.008516016,1514
43.008519108,1514
43.070259123,1514
43.070314562,1514
43.070335112,1514
43.07034799,1514
43.070366643,1514
43.070381851,1514
43.070396493,1514
43.070408379,1514
43.070420509,1514
43.070433739,1514
43.070448525,1514
43.070462059,1514
43.07047446,1514
43.070489112,1514
43.070812598,1514
43.08333685,1514
43.084109742,1514
43.086240918,1514
43.086275175,1514
43.086289439,1514
43.086295698,1514
43.087296797,1514
43.088244341,1514
43.088276139,1514
43.088288915,1514
43.102271951,1514
43.102350933,1514
43.10333633,1514
43.103382402,1514
43.103405425,1514
43.114518545,1514
43.114556222,1514
43.114566428,1514
43.114572845,1514
43.11457963,1514
43.12581954,1514
43.125864186,1514
43.125877464,1514
43.12589187,1514
43.125903259,1514
43.12727082,1514
43.127318554,1514
43.127335125,1514
43.129592995,1514
43.133065679,1514
43.136223133,1514
43.136254882,1514
43.136265896,1514
43.136275606,1514
43.136285273,1514
43.136294811,1514
43.136304052,1514
43.136316473,1514
43.136325413,1514
43.136334859,1514
43.19762626,1514
43.197690829,1514
43.197718488,1514
43.197742935,1514
43.197765692,1514
43.197784475,1514
43.197797922,1514
43.197811057,1514
43.19918852,1514
43.199248303,1514
43.199271036,1514
43.199289995,1514
43.199305385,1514
43.199317624,1514
43.210159053,1514
43.210215327,1514
43.213607194,1514
43.213663792,1514
43.213685827,1514
43.213700513,1514
43.213715063,1514
43.214975086,1514
43.21501572,1514
43.215032511,1514
43.215047634,1514
43.22850337,1514
43.229961049,1514
43.230002723,1514
43.230016395,1514
43.230031991,1514
43.230045361,1514
43.241416095,1514
43.242745163,1514
43.242804825,1514
43.242830035,1514
43.242851641,1514
43.25085445,1514
43.254122232,1514
43.254186576,1514
43.254207977,1514
43.254217443,1514
43.254943818,1514
43.256145125,1514
43.256179974,1514
43.258248408,1514
43.259595301,1514
43.262456107,1514
43.264722734,1514
43.264760412,1514
43.26477265,1514
43.264792751,1514
43.264810146,1514
43.264831115,1514
43.264848054,1514
43.264863991,1514
43.264880915,1514
43.326608836,1514
43.326638823,1514
43.326658278,1514
43.32667022,1514
43.326679842,1514
43.32668858,1514
43.326696549,1514
43.326704964,1514
43.326712227,1514
43.326722751,1514
43.326730838,1514
43.326739139,1514
43.326747141,1514
43.326755029,1514
43.327039393,1514
43.335259643,1514
43.335298707,1514
43.339564563,1514
43.341834532,1514
43.341894801,1514
43.341914714,1514
43.341927477,1514
43.341938987,1514
43.341951027,1514
43.341963175,1514
43.341975151,1514
43.355412596,1514
43.357710177,1514
43.357775524,1514
43.357811972,1514
43.357839685,1514
43.357861874,1514
43.374094886,1514
43.37415093,1514
43.374180684,1514
43.37420901,1514
43.374229452,1514
43.382030214,1514
43.382101038,1514
43.382142122,1514
43.382178396,1514
43.382222147,1514
43.383782378,1514
43.383852144,1514
43.383881973,1514
43.38495601,1514
43.384992369,1514
43.385012741,1514
43.390771524,1514
43.390840067,1514
43.390871114,1514
43.390899419,1514
43.390926456,1514
43.390954857,1514
43.390978196,1514
43.391792112,1514
43.391836374,1514
43.391857042,1514
43.452500173,1514
43.453734156,1514
43.45482336,1514
43.454853493,1514
43.455729265,1514
43.457938755,1514
43.457963964,1514
43.457972,1514
43.457978316,1514
43.457985808,1514
43.457992813,1514
43.457998948,1514
43.458005024,1514
43.4580121,1514
43.46355205,1514
43.46357766,1514
43.463585229,1514
43.466724668,1514
43.467957547,1514
43.471428417,1514
43.471467913,1514
43.471473752,1514
43.471477187,1514
43.471480251,1514
43.47148375,1514
43.471487253,1514
43.486656819,1514
43.4866975,1514
43.486707456,1514
43.486714144,1514
43.486720882,1514
43.486727625,1514
43.486734724,1514
43.500112936,1514
43.500162219,1514
43.502699216,1514
43.50274776,1514
43.502755205,1514
43.508216165,1514
43.508266008,1514
43.50828243,1514
43.508298864,1514
43.508312572,1514
43.51202748,1514
43.512061992,1514
43.512074292,1514
43.512084616,1514
43.512094439,1514
43.512104534,1514
43.517420663,1514
43.517478192,1514
43.519606556,1514
43.519660316,1514
43.519675988,1514
43.519693188,1514
43.519709506,1514
43.519725547,1514
43.519736933,1514
43.519748231,1514
43.581459002,1514
43.581489378,1514
43.581498874,1514
43.581505385,1514
43.588400427,1514
43.58843537,1514
43.588452162,1514
43.588457442,1514
43.58846219,1514
43.58846826,1514
43.58847321,1514
43.591515907,1514
43.591572371,1514
43.59158645,1514
43.591594263,1514
43.591601841,1514
43.591609802,1514
43.591617958,1514
43.594567343,1514
43.594592555,1514
43.59719526,1514
43.598128376,1514
43.59814657,1514
43.603387527,1514
43.603424721,1514
43.603429747,1514
43.603432985,1514
43.612325185,1514
43.613953283,1514
43.613983574,1514
43.61399332,1514
43.614001036,1514
43.614008629,1514
43.614016691,1514
43.626803091,1514
43.626838764,1514
43.628418739,1514
43.628436677,1514
43.628444402,1514
43.634148723,1514
43.634189928,1514
43.634203844,1514
43.634214893,1514
43.634226032,1514
43.638676175,1514
43.638714216,1514
43.638727537,1514
43.638738923,1514
43.638749966,1514
43.638761379,1514
43.648459657,1514
43.648486198,1514
43.648496828,1514
43.648502934,1514
43.648509044,1514
43.648514878,1514
43.648521154,1514
43.648526796,1514
43.648532685,1514
43.648540402,1514
43.648608753,1514
43.706509065,1514
43.707786482,1514
43.707819006,1514
43.70783343,1514
43.714454296,1514
43.714528196,1514
43.714552142,1514
43.718747692,1514
43.718806663,1514
43.718827336,1514
43.721232399,1514
43.721295058,1514
43.721322081,1514
43.721342598,1514
43.721365626,1514
43.721379869,1514
43.72139124,1514
43.721403704,1514
43.722973266,1514
43.723031215,1514
43.724345116,1514
43.725447018,1514
43.725482735,1514
43.731451708,1514
43.731506227,1514
43.731530426,1514
43.731547322,1514
43.74079956,1514
43.74086679,1514
43.740890239,1514
43.740908487,1514
43.740925286,1514
43.740943929,1514
43.741390471,1514
43.752055222,1514
43.752078336,1514
43.752084285,1514
43.753519662,1514
43.753539416,1514
43.753545058,1514
43.759591777,1514
43.759613035,1514
43.75961884,1514
43.759623696,1514
43.760303182,1514
43.767802371,1514
43.767819925,1514
43.767826884,1514
43.767831615,1514
43.767836839,1514
43.767841697,1514
43.774183995,1514
43.774202978,1514
43.774208516,1514
43.774213572,1514
43.774218649,1514
43.774838659,1514
43.777669191,1514
43.777701171,1514
43.777706212,1514
43.777717208,1514
43.82214801,1514
43.833955524,1514
43.834018117,1514
43.834043264,1514
43.834060896,1514
43.840022499,1514
43.847617059,1514
43.850375741,1514
43.850407772,1514
43.850420645,1514
43.850432602,1514
43.850443016,1514
43.851397599,1514
43.852683411,1514
43.852711963,1514
43.852725962,1514
43.856130663,1514
43.856168898,1514
43.856182733,1514
43.856194851,1514
43.856201006,1514
43.856206783,1514
43.85621851,1514
43.856227778,1514
43.85623315,1514
43.857593514,1514
43.857614534,1514
43.857624604,1514
43.857633194,1514
43.871893234,1514
43.871934724,1514
43.871952497,1514
43.871963899,1514
43.871977851,1514
43.871988688,1514
43.871999057,1514
43.881139583,1514
43.88120165,1514
43.881228432,1514
43.881256553,1514
43.882120574,1514
43.884009295,1514
43.886074308,1514
43.887238781,1514
43.88729856,1514
43.887326588,1514
43.896473778,1514
43.89653516,1514
43.896564267,1514
43.896607772,1514
43.89663586,1514
43.896664683,1514
43.896686016,1514
43.903892738,1514
43.90393757,1514
43.903954749,1514
43.903968228,1514
43.907480827,1514
43.907542377,1514
43.907569926,1514
43.907594338,1514
43.907620804,1514
43.907644298,1514
43.90766348,1514
43.959344902,1514
43.960606619,1514
43.960642019,1514
43.960654387,1514
43.960662134,1514
43.979492171,1514
43.979523629,1514
43.981397113,1514
43.981440595,1514
43.981460181,1514
43.984260968,1514
43.984293748,1514
43.984314309,1514
43.984328625,1514
43.984340121,1514
43.984350122,1514
43.98435796,1514
43.984365602,1514
43.984373679,1514
43.986492144,1514
43.986513632,1514
43.986523735,1514
43.986532773,1514
43.986543277,1514
43.986551589,1514
43.989219767,1514
43.991593667,1514
43.991614238,1514
43.992196114,1514
44.013415811,1514
44.013471289,1514
44.013494443,1514
44.013515541,1514
44.01353929,1514
44.013561625,1514
44.019505343,1514
44.019553334,1514
44.019565036,1514
44.019572899,1514
44.019580085,1514
44.019587399,1514
44.01960144,1514
44.019618819,1514
44.019633603,1514
44.019647747,1514
44.019663161,1514
44.019678503,1514
44.032695463,1514
44.032745682,1514
44.032763625,1514
44.032778064,1514
44.032791588,1514
44.032805121,1514
44.032818775,1514
44.032832389,1514
44.032846702,1514
44.035852087,1514
44.035904203,1514
44.035924239,1514
44.035941409,1514
44.035962578,1514
44.035979301,1514
44.037757921,1514
44.03786787,1514
44.056267464,1514
44.099363283,1514
44.099398043,1514
44.099410063,1514
44.09941827,1514
44.099424995,1514
44.106747258,1514
44.106781495,1514
44.109554281,1514
44.109602923,1514
44.109618172,1514
44.109632899,1514
44.111798573,1514
44.111848719,1514
44.111865415,1514
44.111879988,1514
44.111889143,1514
44.111897449,1514
44.111905598,1514
44.111916059,1514
44.111924258,1514
44.116328401,1514
44.116368838,1514
44.117467634,1514
44.117511642,1514
44.117527168,1514
44.119162918,1514
44.119206849,1514
44.119222248,1514
44.119236952,1514
44.149929712,1514
44.149984363,1514
44.150002413,1514
44.150020237,1514
44.154585554,1514
44.154633191,1514
44.154643298,1514
44.154652506,1514
44.154658713,1514
44.154663858,1514
44.154668339,1514
44.154672388,1514
44.154676531,1514
44.154680731,1514
44.154693844,1514
44.154703243,1514
44.154711599,1514
44.154719677,1514
44.154731171,1514
44.160845637,1514
44.1608916,1514
44.160907734,1514
44.160919324,1514
44.160930573,1514
44.160942016,1514
44.160953152,1514
44.160964287,1514
44.160976382,1514
44.160988463,1514
44.162511527,1514
44.162559304,1514
44.162571351,1514
44.162579544,1514
44.162587739,1514
44.163694344,1514
44.164979635,1514
44.16499915,1514
44.222907642,1514
44.225316041,1514
44.225348403,1514
44.22536164,1514
44.225371223,1514
44.225381075,1514
44.233413972,1514
44.233465688,1514
44.244403171,1514
44.252831318,1514
44.252871221,1514
44.259558806,1514
44.259616085,1514
44.271615686,1514
44.271672473,1514
44.271693802,1514
44.271707779,1514
44.271720624,1514
44.277951673,1514
44.278016523,1514
44.278047294,1514
44.27805847,1514
44.278075053,1514
44.278090073,1514
44.317067786,1514
44.317112064,1514
44.317129095,1514
44.317141941,1514
44.317155031,1514
44.317167344,1514
44.317179075,1514
44.317195096,1514
44.317207288,1514
44.317220218,1514
44.317232996,1514
44.317791191,1514
44.317833168,1514
44.325213433,1514
44.325268676,1514
44.325285306,1514
44.332909808,1514
44.332960645,1514
44.332969576,1514
44.332974998,1514
44.332980264,1514
44.332990715,1514
44.333002979,1514
44.333009095,1514
44.333014396,1514
44.33301971,1514
44.333028303,1514
44.333039409,1514
44.333050399,1514
44.333060859,1514
44.333071746,1514
44.333082308,1514
44.333092559,1514
44.333102426,1514
44.333112378,1514
44.333625555,1514
44.333669621,1514
44.336207028,1514
44.336253754,1514
44.353661327,1514
44.353755349,1514
44.353792916,1514
44.353813182,1514
44.353826649,1514
44.358120646,1514
44.358170818,1514
44.364004433,1514
44.364051788,1514
44.383672764,1514
44.383720374,1514
44.383741167,1514
44.402472262,1514
44.402499828,1514
44.402517908,1514
44.402525142,1514
44.409815311,1514
44.409844122,1514
44.409853531,1514
44.418588116,1514
44.418637112,1514
44.418661936,1514
44.418673994,1514
44.418686288,1514
44.418702809,1514
44.443976559,1514
44.445545192,1514
44.447053004,1514
44.448684646,1514
44.452164561,1514
44.453394453,1514
44.453407028,1514
44.456754465,1514
44.458584786,1514
44.458596443,1514
44.458601554,1514
44.459062896,1514
44.46006437,1514
44.461606718,1514
44.466162227,1514
44.466174747,1514
44.46618003,1514
44.467584188,1514
44.467605587,1514
44.467615494,1514
44.468251117,1514
44.486032882,1514
44.515432319,1514
44.515482737,1514
44.51550214,1514
44.515509798,1514
44.516710458,1514
44.51672855,1514
44.516739331,1514
44.516747277,1514
44.520771579,1514
44.52627803,1514
44.526307996,1514
44.526313541,1514
44.526318169,1514
44.526322332,1514
44.526326767,1514
44.526331126,1514
44.526335489,1514
44.526872838,1514
44.526889663,1514
44.526894273,1514
44.576273578,1514
44.580756876,1514
44.580846831,1514
44.580874446,1514
44.585068895,1514
44.585745362,1514
44.586787382,1514
44.590463121,1514
44.591909792,1514
44.601590953,1514
44.61255972,1514
44.650473665,1514
44.651554594,1514
44.651577339,1514
44.659036807,1514
44.70205806,1514
44.705415693,1514
44.706584456,1514
44.70768367,1514
44.713639694,1514
44.713701683,1514
44.713712604,1514
44.713716975,1514
44.713720861,1514
44.713724455,1514
44.713731651,1514
44.713735782,1514
44.713742328,1514
44.713745982,1514
44.713753001,1514
44.713760079,1514
44.713763725,1514
44.713771684,1514
44.713778106,1514
44.719061883,1514
44.719081941,1514
44.719096123,1514
44.719098687,1514
44.719100822,1514
44.719103139,1514
44.719108911,1514
44.719113655,1514
44.722143887,1514
44.72217438,1514
44.736857739,1514
44.73689795,1514
44.776022722,1514
44.776058569,1514
44.777143027,1514
44.777171918,1514
44.828174136,1514
44.828208373,1514
44.838840134,1514
44.83884883,1514
44.853537493,1514
44.853567119,1514
44.853576266,1514
44.853582729,1514
44.85359172,1514
44.853599016,1514
44.853605638,1514
44.853612459,1514
44.853618569,1514
44.853624799,1514
44.853630968,1514
44.853893473,1514
44.868688076,1514
44.868722656,1514
44.868734128,1514
44.868742352,1514
44.874573405,1514
44.874596739,1514
44.874603832,1514
44.87461059,1514
44.874617362,1514
44.874633663,1514
44.874639746,1514
44.874646013,1514
44.87726738,1514
44.877294711,1514
44.878736712,1514
44.87877896,1514
44.906475639,1514
44.90650511,1514
44.906512521,1514
44.90651923,1514
44.954050757,1514
44.954075533,1514
44.954083101,1514
44.965005175,1514
44.965037064,1514
44.979135269,1514
44.983676376,1514
44.983712142,1514
44.983719145,1514
44.983723498,1514
44.983733261,1514
44.983739896,1514
44.983746315,1514
44.983753482,1514
44.983757136,1514
44.983760681,1514
44.995250394,1514
44.995281456,1514
44.995291489,1514
44.99529888,1514
44.995308911,1514
45.003164365,1514
45.003206569,1514
45.003217697,1514
45.003225119,1514
45.00323159,1514
45.003238213,1514
45.003244582,1514
45.003251425,1514
45.004397657,1514
45.004416646,1514
45.004426324,1514
45.004433471,1514
45.032424665,1514
45.032488279,1514
45.032511452,1514
45.032528442,1514
45.081684761,1514
45.081742534,1514
45.081767058,1514
45.081781901,1514
45.091731522,1514
45.094745967,1514
45.112161893,1514
45.11221483,1514
45.112230962,1514
45.112243371,1514
45.112255875,1514
45.112271761,1514
45.11229038,1514
45.112303465,1514
45.112315503,1514
45.116058538,1514
45.116103978,1514
45.12023979,1514
45.123049668,1514
45.123342044,1514
45.123363222,1514
45.123374895,1514
45.129652681,1514
45.132502303,1514
45.132553597,1514
45.132603154,1514
45.132630155,1514
45.132641943,1514
45.13265323,1514
45.132663284,1514
45.132673419,1514
45.132683405,1514
45.132693156,1514
45.132798147,1514
45.158466258,1514
45.159751435,1514
45.159779728,1514
45.159791991,1514
45.159805019,1514
45.211495366,1514
45.211554671,1514
45.211585378,1514
45.211604876,1514
45.219957418,1514
45.22002768,1514
45.237331462,1514
45.237399855,1514
45.239148486,1514
45.23919769,1514
45.239221204,1514
45.239239596,1514
45.239256536,1514
45.239287442,1514
45.239305268,1514
45.243966572,1514
45.245083862,1514
45.248176907,1514
45.248198845,1514
45.249565751,1514
45.249581112,1514
45.249590847,1514
45.258156372,1514
45.261267502,1514
